Dateiname;Grab;Umgebung;Kampagne;Datum;Raum;Areal;Abhub;Schnitt/Quadrant;SM;Fundnummer;Anthropologie;Befund;Bemerkung;Fundlage;Gelöscht;Bearbeitet;Alter Dateiname;
2018_01_0148;36;;Frühlingskampagne 2018;09.01.2018;A;;;;;;;Zierelement;Fayence? Bärtchen;Umgebungsschutt;;.jpg bearbeitet am 05.02.2018;UBKVP_2018_01_449;
2018_01_0149;36;;Frühlingskampagne 2018;09.01.2018;A;;;;;;;Zierelement;Fayence? Bärtchen;Umgebungsschutt;;.jpg bearbeitet am 05.02.2018;UBKVP_2018_01_450;
2018_01_0150;40;;Frühlingskampagne 2018;07.01.18;C;;;;40C_Fayence_007;;;Fayencefragment;;Aus Sieb;;;UBKVP_2018_01_001;
2018_01_0151;40;;Frühlingskampagne 2018;07.01.18;C;;;;40C_Fayence_007;;;Fayencefragment;;Aus Sieb;;;UBKVP_2018_01_002;
2018_01_0152;40;;Frühlingskampagne 2018;07.01.18;C;;;;40C_Fayence_007;;;Fayencefragment;;Aus Sieb;;;UBKVP_2018_01_003;
2018_01_0153;40;;Frühlingskampagne 2018;07.01.18;C;;;;40C_Fayence_007;;;Fayencefragment;;Aus Sieb;;;UBKVP_2018_01_004;
2018_01_0154;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_005;
2018_01_0155;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_006;
2018_01_0156;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_007;
2018_01_0157;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_008;
2018_01_0158;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_009;
2018_01_0159;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_010;
2018_01_0160;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_011;
2018_01_0161;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_012;
2018_01_0162;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_013;
2018_01_0163;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Glas_001;;;Glasfragment;;Nord;;;UBKVP_2018_01_014;
2018_01_0164;40;;Frühlingskampagne 2018;07.01.18;C;;1-2;SII;40C_Wachs_001;;;Wachsfragment;;Aus Sieb;;;UBKVP_2018_01_015;
2018_01_0165;40;;Frühlingskampagne 2018;07.01.18;C;;1-2;SII;40C_Wachs_001;;;Wachsfragment;;Aus Sieb;;;UBKVP_2018_01_016;
2018_01_0166;40;;Frühlingskampagne 2018;07.01.18;C;;1-2;SII;40C_Wachs_001;;;Wachsfragment;;Aus Sieb;;;UBKVP_2018_01_017;
2018_01_0167;40;;Frühlingskampagne 2018;07.01.18;C;;1-2;SII;40C_Wachs_001;;;Wachsfragment;;Aus Sieb;;;UBKVP_2018_01_018;
2018_01_0168;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIII;40C_Fayence_004;;;Fayencefragment;;10cm über Boden;;;UBKVP_2018_01_019;
2018_01_0169;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIII;40C_Fayence_004;;;Fayencefragment;;10cm über Boden;;;UBKVP_2018_01_020;
2018_01_0170;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIII;40C_Fayence_004;;;Fayencefragment;;10cm über Boden;;;UBKVP_2018_01_021;
2018_01_0171;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIII;40C_Fayence_004;;;Fayencefragment;;10cm über Boden;;;UBKVP_2018_01_022;
2018_01_0172;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIII;40C_Fayence_004;;;Fayencefragment;;10cm über Boden;;;UBKVP_2018_01_023;
2018_01_0173;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIII;40C_Fayence_004;;;Fayencefragment;;10cm über Boden;;;UBKVP_2018_01_024;
2018_01_0174;40;;Frühlingskampagne 2018;07.01.18;D;;1;;40D_Fayence_001;;;Fayencefragment;;Eingang in Raum D;;;UBKVP_2018_01_025;
2018_01_0175;40;;Frühlingskampagne 2018;07.01.18;D;;1;;40D_Fayence_001;;;Fayencefragment;;Eingang in Raum D;;;UBKVP_2018_01_026;
2018_01_0176;40;;Frühlingskampagne 2018;07.01.18;D;;1;;40D_Fayence_001;;;Fayencefragment;;Eingang in Raum D;;;UBKVP_2018_01_027;
2018_01_0177;40;;Frühlingskampagne 2018;07.01.18;D;;1;;40D_Fayence_001;;;Fayencefragment;;Eingang in Raum D;;;UBKVP_2018_01_028;
2018_01_0178;40;;Frühlingskampagne 2018;07.01.18;D;;1;;40D_Fayence_001;;;Fayencefragment;;Eingang in Raum D;;;UBKVP_2018_01_029;
2018_01_0179;40;;Frühlingskampagne 2018;07.01.18;D;;1;;40D_Fayence_001;;;Fayencefragment;;Eingang in Raum D;;;UBKVP_2018_01_030;
2018_01_0180;40;;Frühlingskampagne 2018;07.01.18;D;;1;;40D_Fayence_001;;;Fayencefragment;;Eingang in Raum D;;;UBKVP_2018_01_031;
2018_01_0181;40;;Frühlingskampagne 2018;07.01.18;C;;1;SII;40C_Fayence_001;;;Fayencefragment;;Brandschicht 2-4m;;;UBKVP_2018_01_032;
2018_01_0182;40;;Frühlingskampagne 2018;07.01.18;C;;1;SII;40C_Fayence_001;;;Fayencefragment;;Brandschicht 2-4m;;;UBKVP_2018_01_033;
2018_01_0183;40;;Frühlingskampagne 2018;07.01.18;C;;1;SII;40C_Fayence_001;;;Fayencefragment;;Brandschicht 2-4m;;;UBKVP_2018_01_034;
2018_01_0184;40;;Frühlingskampagne 2018;07.01.18;C;;1;SII;40C_Fayence_001;;;Fayencefragment;;Brandschicht 2-4m;;;UBKVP_2018_01_035;
2018_01_0185;40;;Frühlingskampagne 2018;07.01.18;C;;1;SII;40C_Fayence_001;;;Fayencefragment;;Brandschicht 2-4m;;;UBKVP_2018_01_036;
2018_01_0186;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_037;
2018_01_0187;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_038;
2018_01_0188;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_039;
2018_01_0189;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_040;
2018_01_0190;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_041;
2018_01_0191;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_042;
2018_01_0192;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_043;
2018_01_0193;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_044;
2018_01_0194;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_045;
2018_01_0195;40;;Frühlingskampagne 2018;07.01.18;F;;;;40F_Fayence_001;;;Fayencefragment;;Putzen;;;UBKVP_2018_01_046;
2018_01_0196;40;;Frühlingskampagne 2018;07.01.18;C;;2;SI;40C_Fayence_002;;;Fayencefragment;;NW-Ecke;;;UBKVP_2018_01_047;
2018_01_0197;40;;Frühlingskampagne 2018;07.01.18;C;;2;SI;40C_Fayence_002;;;Fayencefragment;;NW-Ecke;;;UBKVP_2018_01_048;
2018_01_0198;40;;Frühlingskampagne 2018;07.01.18;C;;2;SI;40C_Fayence_002;;;Fayencefragment;;NW-Ecke;;;UBKVP_2018_01_049;
2018_01_0199;40;;Frühlingskampagne 2018;07.01.18;C;;2;SI;40C_Fayence_002;;;Fayencefragment;;NW-Ecke;;;UBKVP_2018_01_050;
2018_01_0200;40;;Frühlingskampagne 2018;07.01.18;C;;2;SI;40C_Fayence_002;;;Fayencefragment;;NW-Ecke;;;UBKVP_2018_01_051;
2018_01_0201;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Fayence_003;;;Fayencefragment;;Süd 10cm;;;UBKVP_2018_01_052;
2018_01_0202;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Fayence_003;;;Fayencefragment;;Süd 10cm;;;UBKVP_2018_01_053;
2018_01_0203;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Fayence_003;;;Fayencefragment;;Süd 10cm;;;UBKVP_2018_01_054;
2018_01_0204;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Fayence_003;;;Fayencefragment;;Süd 10cm;;;UBKVP_2018_01_055;
2018_01_0205;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Fayence_003;;;Fayencefragment;;Süd 10cm;;;UBKVP_2018_01_056;
2018_01_0206;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Fayence_003;;;Fayencefragment;;Süd 10cm;;;UBKVP_2018_01_057;
2018_01_0207;40;;Frühlingskampagne 2018;07.01.18;C;;1;SIV;40C_Fayence_003;;;Fayencefragment;;Süd 10cm;;;UBKVP_2018_01_058;
2018_01_0208;40;;Frühlingskampagne 2018;07.01.18;C;;1;SII;;;;Haare;;Brandschicht;;;UBKVP_2018_01_059;
2018_01_0209;40;;Frühlingskampagne 2018;07.01.18;C;;1;SII;;;;Haare;;Brandschicht;;;UBKVP_2018_01_060;
2018_01_0210;40;;Frühlingskampagne 2018;07.01.18;D;;;D2;;;;Holzfragment;;;;;UBKVP_2018_01_061;
2018_01_0211;40;;Frühlingskampagne 2018;07.01.18;D;;;D2;;;;Holzfragment;;;;;UBKVP_2018_01_062;
2018_01_0212;40;;Frühlingskampagne 2018;07.01.18;D;;;D2;;;;Holzfragment;;;;;UBKVP_2018_01_063;
2018_01_0213;40;;Frühlingskampagne 2018;07.01.18;D;;;D2;;;;Holzfragment;;;;;UBKVP_2018_01_064;
2018_01_0214;40;;Frühlingskampagne 2018;07.01.18;D;;;D2;;;;Holzfragment;;;;;UBKVP_2018_01_065;
2018_01_0215;40;;Frühlingskampagne 2018;07.01.18;D;;;D2;;;;Holzfragment;;;;;UBKVP_2018_01_066;
2018_01_0216;40;;Frühlingskampagne 2018;07.01.18;D;;;D2;;;;Holzfragment;;;;;UBKVP_2018_01_067;
2018_01_0217;40;;Frühlingskampagne 2018;07.01.18;D;;;D2;;;;Holzfragment;;;;;UBKVP_2018_01_068;
2018_01_0218;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_069;
2018_01_0219;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_070;
2018_01_0220;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_071;
2018_01_0221;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_072;
2018_01_0222;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_073;
2018_01_0223;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_074;
2018_01_0224;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_075;
2018_01_0225;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_076;
2018_01_0226;40;;Frühlingskampagne 2018;07.01.18;C-E;;;;;;;Alabasterfragment;;10cm Stein + Schutt;;;UBKVP_2018_01_077;
2018_01_0227;40;;Frühlingskampagne 2018;07.01.18;B-C;;2;SIII;40_Durchgang_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_093;
2018_01_0228;40;;Frühlingskampagne 2018;07.01.18;B-C;;2;SIII;40_Durchgang_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_094;
2018_01_0229;40;;Frühlingskampagne 2018;07.01.18;B-C;;2;SIII;40_Durchgang_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_095;
2018_01_0230;40;;Frühlingskampagne 2018;07.01.18;B-C;;2;SIII;40_Durchgang_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_096;
2018_01_0231;40;;Frühlingskampagne 2018;07.01.18;B-C;;2;SIII;40_Durchgang_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_097;
2018_01_0232;40;;Frühlingskampagne 2018;07.01.18;B-C;;;SIII;40_Durchgang_Fayence_001;;;Fayencefragment;;;;;UBKVP_2018_01_098;
2018_01_0233;40;;Frühlingskampagne 2018;07.01.18;B-C;;;SIII;40_Durchgang_Fayence_001;;;Fayencefragment;;;;;UBKVP_2018_01_099;
2018_01_0234;40;;Frühlingskampagne 2018;07.01.18;B-C;;;SIII;40_Durchgang_Fayence_001;;;Fayencefragment;;;;;UBKVP_2018_01_100;
2018_01_0235;40;;Frühlingskampagne 2018;07.01.18;B-C;;;SIII;40_Durchgang_Fayence_001;;;Fayencefragment;;;;;UBKVP_2018_01_101;
2018_01_0236;40;;Frühlingskampagne 2018;07.01.18;B-C;;;SIII;40_Durchgang_Fayence_001;;;Fayencefragment;;;;;UBKVP_2018_01_102;
2018_01_0237;40;;Frühlingskampagne 2018;07.01.18;B-C;;;SIII;40_Durchgang_Fayence_001;;;Fayencefragment;;;;;UBKVP_2018_01_103;
2018_01_0238;40;;Frühlingskampagne 2018;07.01.18;B-C;;;SIII;40_Durchgang_Fayence_001;;;Fayencefragment;;;;;UBKVP_2018_01_104;
2018_01_0239;40;;Frühlingskampagne 2018;07.01.18;B-C;;;SIII;40_Durchgang_Fayence_001;;;Fayencefragment;;;;;UBKVP_2018_01_105;
2018_01_0240;40;;Frühlingskampagne 2018;;C;;1;SIII;;;;Leinenstofffragment;;10cm über Boden;;;UBKVP_2018_01_198;
2018_01_0241;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Fayence_005;;;Fayencefragment;;;;;UBKVP_2018_01_203;
2018_01_0242;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Fayence_005;;;Fayencefragment;;;;;UBKVP_2018_01_204;
2018_01_0243;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Fayence_005;;;Fayencefragment;;;;;UBKVP_2018_01_205;
2018_01_0244;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Fayence_005;;;Fayencefragment;;;;;UBKVP_2018_01_206;
2018_01_0245;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Fayence_005;;;Fayencefragment;;;;;UBKVP_2018_01_207;
2018_01_0246;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Fayence_005;;;Fayencefragment;;;;;UBKVP_2018_01_208;
2018_01_0247;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Fayence_005;;;Fayencefragment;;;;;UBKVP_2018_01_209;
2018_01_0248;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Lapislazuli_002;;;Lapislazuliperle;;;;;UBKVP_2018_01_210;
2018_01_0249;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Lapislazuli_002;;;Lapislazuliperle;;;;;UBKVP_2018_01_211;
2018_01_0250;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Lapislazuli_002;;;Lapislazuliperle;;;;;UBKVP_2018_01_212;
2018_01_0251;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Lapislazuli_001;;;Lapislazuliperle;;;;;UBKVP_2018_01_213;
2018_01_0252;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Lapislazuli_001;;;Lapislazuliperle;;;;;UBKVP_2018_01_214;
2018_01_0253;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Lapislazuli_001;;;Lapislazuliperle;;;;;UBKVP_2018_01_215;
2018_01_0254;40;;Frühlingskampagne 2018;08.01.18;B;;4;SII;40B_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_216;
2018_01_0255;40;;Frühlingskampagne 2018;08.01.18;B;;4;SII;40B_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_217;
2018_01_0256;40;;Frühlingskampagne 2018;08.01.18;B;;4;SII;40B_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_218;
2018_01_0257;40;;Frühlingskampagne 2018;08.01.18;B;;4;SII;40B_Fayence_002;;;Fayencefragment;;;;;UBKVP_2018_01_219;
2018_01_0258;40;;Frühlingskampagne 2018;08.01.18;B;;3;SI;40B_Fayence_004;;;Fayencefragment;;;;;UBKVP_2018_01_220;
2018_01_0259;40;;Frühlingskampagne 2018;08.01.18;B;;3;SI;40B_Fayence_004;;;Fayencefragment;;;;;UBKVP_2018_01_221;
2018_01_0260;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Fayence_003;;;Fayencefragment;;;;;UBKVP_2018_01_222;
2018_01_0261;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Fayence_003;;;Fayencefragment;;;;;UBKVP_2018_01_223;
2018_01_0262;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Fayence_003;;;Fayencefragment;;;;;UBKVP_2018_01_224;
2018_01_0263;40;;Frühlingskampagne 2018;08.01.18;B;;3;SI;40B_Grauwacke_001;;;Grauwacke;;;;;UBKVP_2018_01_225;
2018_01_0264;40;;Frühlingskampagne 2018;08.01.18;B ;;3;SI;40B_Grauwacke_001;;;Grauwacke;;;;;UBKVP_2018_01_226;
2018_01_0265;40;;Frühlingskampagne 2018;08.01.18;B;;3;SI;40B_Grauwacke_001;;;Grauwacke;;;;;UBKVP_2018_01_227;
2018_01_0266;40;;Frühlingskampagne 2018;08.01.18;B ;;3;SI;40B_Grauwacke_001;;;Grauwacke;;;;;UBKVP_2018_01_228;
2018_01_0267;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Alabaster_001;;;Alabasterfragment;;;;;UBKVP_2018_01_229;
2018_01_0268;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Alabaster_001;;;Alabasterfragment;;;;;UBKVP_2018_01_230;
2018_01_0269;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Alabaster_001;;;Alabasterfragment;;;;;UBKVP_2018_01_231;
2018_01_0270;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Alabaster_001;;;Alabasterfragment;;;;;UBKVP_2018_01_232;
2018_01_0271;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Alabaster_001;;;Alabasterfragment;;;;;UBKVP_2018_01_233;
2018_01_0272;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Alabaster_001;;;Alabasterfragment;;;;;UBKVP_2018_01_234;
2018_01_0273;40;;Frühlingskampagne 2018;08.01.18;B;;2;SII;40B_Alabaster_001;;;Alabasterfragment;;;;;UBKVP_2018_01_235;
2018_01_0274;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_236;
2018_01_0275;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_237;
2018_01_0276;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_238;
2018_01_0277;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_239;
2018_01_0278;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_240;
2018_01_0279;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_241;
2018_01_0280;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_242;
2018_01_0281;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_243;
2018_01_0282;40;;Frühlingskampagne 2018;08.01.18;B;;1;SII;40B_Alabaster_002;;;Alabasterfragment;;;;;UBKVP_2018_01_244;
2018_01_0283;40;;Frühlingskampagne 2018;08.01.18;A;;;SII;40A_Haare_001;;;Haare;;Umgebung Nord SII/ unter moderner Mauer;;;UBKVP_2018_01_245;
2018_01_0284;40;;Frühlingskampagne 2018;08.01.18;A;;;SII;40A_Haare_001;;;Haare;;Umgebung Nord SII/ unter moderner Mauer;;;UBKVP_2018_01_246;
2018_01_0285;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Glas_002;;;Glasfragment;;;;;UBKVP_2018_01_247;
2018_01_0286;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Glas_002;;;Glasfragment;;;;;UBKVP_2018_01_248;
2018_01_0287;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Glas_002;;;Glasfragment;;;;;UBKVP_2018_01_249;
2018_01_0288;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Glas_002;;;Glasfragment;;;;;UBKVP_2018_01_250;
2018_01_0289;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Glas_002;;;Glasfragment;;;;;UBKVP_2018_01_251;
2018_01_0290;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Glas_002;;;Glasfragment;;;;;UBKVP_2018_01_252;
2018_01_0291;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Glas_002;;;Glasfragment;;;;;UBKVP_2018_01_253;
2018_01_0292;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_254;
2018_01_0293;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_255;
2018_01_0294;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_256;
2018_01_0295;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_257;
2018_01_0296;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_258;
2018_01_0297;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_259;
2018_01_0298;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_260;
2018_01_0299;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_261;
2018_01_0300;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Kalkstein_001;;;Kalksteinfragment;;;;;UBKVP_2018_01_262;
2018_01_0301;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Fayence_008;;;Fayencefragment;;Aus Sieb;;;UBKVP_2018_01_263;
2018_01_0302;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Fayence_008;;;Fayencefragment;;Aus Sieb;;;UBKVP_2018_01_264;
2018_01_0303;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Fayence_008;;;Fayencefragment;;Aus Sieb;;;UBKVP_2018_01_265;
2018_01_0304;40;;Frühlingskampagne 2018;08.01.18;C;;;;40C_Fayence_008;;;Fayencefragment;;Aus Sieb;;;UBKVP_2018_01_266;
